name,description,designer,artist,publisher,min_players,max_players,min_playtime,max_playtime,playing_time,min_age,complexity_rating,user_ratings,user_comments,type,category,mechanism,family,year,average_rating
Disney Princess: Enchanted Forest,Find the princesses that got lost in the forest.,"Michel Matschoss, Alex Randolph",,Ravensburger,2.0,4.0,15.0,20.0,17.5,6.0,,1,1,Uncategorized,"Children's Game, Exploration, Memory, Movies / TV / Radio theme","Memory, Roll / Spin and Move","Brands: Disney, Series: Enchanted Forest",2022,6.0
Trail up!,"Trail running race: choose your path, manage your effort and gear, slow down others.",,,(Self-Published),1.0,4.0,25.0,60.0,42.5,10.0,1.0,6,1,Uncategorized,Sports,"Race, Solo / Solitaire Game, Team-Based Game",,2022,7.8
I'm Not a Human,Try to pass as a robot in this association guessing game!,Alexandr Ushan,Kristina Soozar,Hobby World,3.0,8.0,30.0,30.0,30.0,12.0,2.0,10,1,Uncategorized,"Bluffing, Deduction, Humor, Party Game, Spies/Secret Agents","Acting, Communication Limits, Roles with Asymmetric Information, Targeted Clues, Voting","Admin: Upcoming Releases, Players: One versus Many, Theme: Robots",2022,5.8
Durch's Ländle,Travel through Upper Swabia answering questions.,Kurt Gärtner,,"(Unknown), Druckerei Kleb",2.0,6.0,,,,12.0,,1,1,Uncategorized,Travel,"Point to Point Movement, Questions and Answers, Roll / Spin and Move",Country: Germany,1996,7.0
Coup: Bureaucrat Promo Card,Add a Brief Description,Rikki Tahta,,Indie Boards & Cards,2.0,10.0,10.0,20.0,15.0,14.0,1.0,9,9,Uncategorized,Expansion for Base-game,"Memory, Player Elimination, Take That, Variable Player Powers","Digital Implementations: Board Game Arena, Setting: Dystopian Universe (Indie Boards & Cards)",2017,7.9
Funkenschlag: Orakel,Add a Brief Description,Friedemann Friese,"Lars-Arne ""Maura"" Kalusky",W. Nostheide Verlag GmbH,2.0,6.0,120.0,120.0,120.0,12.0,,2,1,Uncategorized,"Expansion for Base-game, + 2 more","Auction/Bidding, Network and Route Building","Game: Power Grid, Magazine: Spielbox, Promotional: BGG Store Promos, Promotional: Promo Cards",2013,5.5
Coup: Promo Bufão & Burocrata,Add a Brief Description,Rikki Tahta,Luis Francisco,Grok Games,2.0,10.0,10.0,20.0,15.0,14.0,,3,0,Uncategorized,Expansion for Base-game,"Memory, Player Elimination, Take That, Variable Player Powers",Setting: Dystopian Universe (Indie Boards & Cards),2020,8.0
Кто украл репку? (Who Stole the Turnip?),Turnip suddenly dissapeared and you need to find out why!,Tatiana Zadorozhniaya,Tatiana Zadorozhniaya,Hobby World,2.0,6.0,20.0,30.0,25.0,6.0,,7,0,Uncategorized,Children's Game,"Dice Rolling, Set Collection","Admin: Upcoming Releases, Animals: Chickens, Components: Standees",2022,5.7
ミスト (Mist),The Mist is a psychological horror novella by American author Stephen King,sugech (スゲちゃん),,(Web published),4.0,4.0,30.0,45.0,37.5,,,1,0,Uncategorized,Card Game,Trick-taking,,2017,6.5
Donjon & Procrastination,Summon characters and creatures to win the tournament!,"Romwald Bogun, Raphaël Bourez",Romwald Bogun,(Self-Published),2.0,6.0,10.0,30.0,20.0,8.0,,2,2,Uncategorized,Fantasy,"Card Play Conflict Resolution, Rock-Paper-Scissors",,2022,9.5
Kampf gegen das Spiessertum: Tabubruch Erweiterung,One ticket to hell please!,Angela Vögtli,,Kampfhummel Spiele GmbH,3.0,10.0,30.0,500.0,265.0,18.0,,7,1,Uncategorized,"Card Game, Humor, Mature / Adult, Party Game","Hand Management, Player Judge, Simultaneous Action Selection",,2022,7.9
Kampf gegen das Spießertum: Aluhut-Erweiterung,Get your tinfoil hat ready.,Angela Vögtli,,Kampfhummel Spiele GmbH,3.0,10.0,30.0,500.0,265.0,18.0,,8,0,Uncategorized,"Card Game, Humor, Mature / Adult, Party Game","Hand Management, Player Judge, Simultaneous Action Selection",Mechanism: Judging Games,2021,7.8
Capital Campaign,"Run one of ten unique nonprofits, hire staff, seek support, have the greatest impact.",James L. Peters,James L. Peters,Six by 9 Games,2.0,4.0,80.0,160.0,120.0,13.0,4.25,11,6,Uncategorized,,"End Game Bonuses, Set Collection, Simulation, Variable Player Powers, Variable Set-up, + 2 more","Category: Print-on-Demand, Crowdfunding: Game Crafter Crowd Sale",2022,9.3
Tally-Ho!,It's squadron versus squadron in 15 separate Battle of Britain matchups!,Thomas Van Hare,Thomas Van Hare,Historic Wings,1.0,1.0,15.0,45.0,30.0,10.0,2.5,19,11,Wargames,"Aviation / Flight, Book, Political, Wargame, World War II","Action Drafting, Action/Event, Dice Rolling, Events, Hexagon Grid, + 3 more","Country: England, Country: Germany, History: World War II (Battle of Britain), Players: Solitaire Only Games, Players: Solitaire Only Wargames, Players: Wargames with Solitaire Rules, + 1 more",2022,8.2
What Am I?,Find the item the opponent has in twenty questions.,,,Lagoon Games,2.0,99.0,,,,8.0,1.0,3,1,Uncategorized,Party Game,Questions and Answers,Traditional Games: 20 Questions,2011,2.7
,A nostalgic dungeon crawler board game.,Benjamin Brinckmann,Valbona Anataskovsk,(Self-Published),1.0,5.0,45.0,90.0,67.5,14.0,,4,6,Uncategorized,"Adventure, Exploration, Fantasy, Fighting, Medieval","Action Points, Cooperative Game, Dice Rolling, Line of Sight, Modular Board, Role Playing","Admin: Upcoming Releases, Category: Dungeon Crawler, Components: Standees, Players: One versus Many",,7.5
Yin Yang: Mini Expansion,Players gain special privilege by visiting the Emperor in the Capital.,DuGuWei,Carton,BGNations,1.0,4.0,,,,,,1,1,Uncategorized,Expansion for Base-game,,,2019,7.0
Ciadèl,"Five hordes of boars try to conquer Cuneo and impose their ""bagna caoda"" recipe.","Enrico Dovetta, Luca Giraudo, Ivan Grandona",Alfredo Dellavalle,Demoela Giochi,3.0,5.0,90.0,120.0,105.0,12.0,,1,0,Uncategorized,"Humor, Territory Building, Wargame","Area Movement, Dice Rolling, Player Elimination","Animals: Pigs, Region: Piedmont (Italy), Series: Risk-Like",2021,6.5
Tokyo Poo Divers,A crap game with some depth. Push your luck in Tokyo!,Thade Precht,,Heldbergs Games,2.0,4.0,20.0,30.0,25.0,12.0,,9,4,Uncategorized,"Abstract Strategy, Humor",Push Your Luck,"Cities: Tokyo (Japan), Country: Japan",2022,6.6
The How I Survived Game,Creatively describe how you would use unexpected props to survive wacky scenarios!,,,MindWare,4.0,99.0,15.0,45.0,30.0,8.0,,1,1,Uncategorized,"Card Game, Humor, Party Game","Player Judge, Real-Time, Storytelling",,2020,6.0
